# title,"Budgeting Summary (lut=0.350ns/net=0.239ns)"
"Group","Slack","Requirement","Skew","Uncertainty","Datapath Delay","Datapath Logic Delay","Datapath Net Delay","Logic Levels","Adj Levels","Net Budget","Lut Budget","Net Adj Slack","Lut Adj Slack","Path","Info"
"ap_clk","-3.666","10.000","-0.011","0.035","13.548","6.438","7.110","58","19","14 (*)","28","-1.097","3.232","FDRE(71) LUT6(1) CARRY8(1) CARRY8(1) CARRY8(1) CARRY8(65) LUT3(1) CARRY8(65) LUT4(1) CARRY8(1) CARRY8(1) CARRY8(1) CARRY8(65) LUT3(1) CARRY8(65) LUT4(1) CARRY8(1) CARRY8(1) CARRY8(1) CARRY8(66) LUT3(1) CARRY8(66) LUT4(1) CARRY8(1) CARRY8(1) CARRY8(1) CARRY8(67) LUT3(1) CARRY8(67) LUT4(1) CARRY8(1) CARRY8(1) CARRY8(1) CARRY8(65) LUT3(1) CARRY8(65) LUT4(1) CARRY8(1) CARRY8(1) CARRY8(1) CARRY8(65) LUT3(1) CARRY8(65) LUT4(1) CARRY8(1) CARRY8(1) CARRY8(1) CARRY8(66) LUT3(1) CARRY8(67) LUT4(1) CARRY8(1) CARRY8(1) CARRY8(1) CARRY8(67) LUT3(1) CARRY8(58) LUT2(1) LUT6(26) FDSE","{bd_0_i/hls_inst/inst/k2_stats_U0/ap_enable_reg_pp0_iter2_reg/C --> bd_0_i/hls_inst/inst/k2_stats_U0/tmp_48_reg_3253_reg[14]/S}"
"ap_clk","-3.666","10.000","-0.011","0.035","13.548","6.438","7.110","58","19","14 (*)","28","-1.097","3.232","FDRE(71) LUT6(1) CARRY8(1) CARRY8(1) CARRY8(1) CARRY8(65) LUT3(1) CARRY8(65) LUT4(1) CARRY8(1) CARRY8(1) CARRY8(1) CARRY8(65) LUT3(1) CARRY8(65) LUT4(1) CARRY8(1) CARRY8(1) CARRY8(1) CARRY8(66) LUT3(1) CARRY8(66) LUT4(1) CARRY8(1) CARRY8(1) CARRY8(1) CARRY8(67) LUT3(1) CARRY8(67) LUT4(1) CARRY8(1) CARRY8(1) CARRY8(1) CARRY8(65) LUT3(1) CARRY8(65) LUT4(1) CARRY8(1) CARRY8(1) CARRY8(1) CARRY8(65) LUT3(1) CARRY8(65) LUT4(1) CARRY8(1) CARRY8(1) CARRY8(1) CARRY8(66) LUT3(1) CARRY8(67) LUT4(1) CARRY8(1) CARRY8(1) CARRY8(1) CARRY8(67) LUT3(1) CARRY8(58) LUT2(1) LUT6(26) FDSE","{bd_0_i/hls_inst/inst/k2_stats_U0/ap_enable_reg_pp0_iter2_reg/C --> bd_0_i/hls_inst/inst/k2_stats_U0/tmp_48_reg_3253_reg[15]/S}"
"ap_clk","-3.666","10.000","-0.011","0.035","13.548","6.438","7.110","58","19","14 (*)","28","-1.097","3.232","FDRE(71) LUT6(1) CARRY8(1) CARRY8(1) CARRY8(1) CARRY8(65) LUT3(1) CARRY8(65) LUT4(1) CARRY8(1) CARRY8(1) CARRY8(1) CARRY8(65) LUT3(1) CARRY8(65) LUT4(1) CARRY8(1) CARRY8(1) CARRY8(1) CARRY8(66) LUT3(1) CARRY8(66) LUT4(1) CARRY8(1) CARRY8(1) CARRY8(1) CARRY8(67) LUT3(1) CARRY8(67) LUT4(1) CARRY8(1) CARRY8(1) CARRY8(1) CARRY8(65) LUT3(1) CARRY8(65) LUT4(1) CARRY8(1) CARRY8(1) CARRY8(1) CARRY8(65) LUT3(1) CARRY8(65) LUT4(1) CARRY8(1) CARRY8(1) CARRY8(1) CARRY8(66) LUT3(1) CARRY8(67) LUT4(1) CARRY8(1) CARRY8(1) CARRY8(1) CARRY8(67) LUT3(1) CARRY8(58) LUT2(1) LUT6(26) FDSE","{bd_0_i/hls_inst/inst/k2_stats_U0/ap_enable_reg_pp0_iter2_reg/C --> bd_0_i/hls_inst/inst/k2_stats_U0/tmp_48_reg_3253_reg[16]/S}"
"ap_clk","-3.666","10.000","-0.011","0.035","13.548","6.438","7.110","58","19","14 (*)","28","-1.097","3.232","FDRE(71) LUT6(1) CARRY8(1) CARRY8(1) CARRY8(1) CARRY8(65) LUT3(1) CARRY8(65) LUT4(1) CARRY8(1) CARRY8(1) CARRY8(1) CARRY8(65) LUT3(1) CARRY8(65) LUT4(1) CARRY8(1) CARRY8(1) CARRY8(1) CARRY8(66) LUT3(1) CARRY8(66) LUT4(1) CARRY8(1) CARRY8(1) CARRY8(1) CARRY8(67) LUT3(1) CARRY8(67) LUT4(1) CARRY8(1) CARRY8(1) CARRY8(1) CARRY8(65) LUT3(1) CARRY8(65) LUT4(1) CARRY8(1) CARRY8(1) CARRY8(1) CARRY8(65) LUT3(1) CARRY8(65) LUT4(1) CARRY8(1) CARRY8(1) CARRY8(1) CARRY8(66) LUT3(1) CARRY8(67) LUT4(1) CARRY8(1) CARRY8(1) CARRY8(1) CARRY8(67) LUT3(1) CARRY8(58) LUT2(1) LUT6(26) FDSE","{bd_0_i/hls_inst/inst/k2_stats_U0/ap_enable_reg_pp0_iter2_reg/C --> bd_0_i/hls_inst/inst/k2_stats_U0/tmp_48_reg_3253_reg[17]/S}"
"ap_clk","-3.666","10.000","-0.011","0.035","13.548","6.438","7.110","58","19","14 (*)","28","-1.097","3.232","FDRE(71) LUT6(1) CARRY8(1) CARRY8(1) CARRY8(1) CARRY8(65) LUT3(1) CARRY8(65) LUT4(1) CARRY8(1) CARRY8(1) CARRY8(1) CARRY8(65) LUT3(1) CARRY8(65) LUT4(1) CARRY8(1) CARRY8(1) CARRY8(1) CARRY8(66) LUT3(1) CARRY8(66) LUT4(1) CARRY8(1) CARRY8(1) CARRY8(1) CARRY8(67) LUT3(1) CARRY8(67) LUT4(1) CARRY8(1) CARRY8(1) CARRY8(1) CARRY8(65) LUT3(1) CARRY8(65) LUT4(1) CARRY8(1) CARRY8(1) CARRY8(1) CARRY8(65) LUT3(1) CARRY8(65) LUT4(1) CARRY8(1) CARRY8(1) CARRY8(1) CARRY8(66) LUT3(1) CARRY8(67) LUT4(1) CARRY8(1) CARRY8(1) CARRY8(1) CARRY8(67) LUT3(1) CARRY8(58) LUT2(1) LUT6(26) FDSE","{bd_0_i/hls_inst/inst/k2_stats_U0/ap_enable_reg_pp0_iter2_reg/C --> bd_0_i/hls_inst/inst/k2_stats_U0/tmp_48_reg_3253_reg[18]/S}"
"ap_clk","-3.666","10.000","-0.011","0.035","13.548","6.438","7.110","58","19","14 (*)","28","-1.097","3.232","FDRE(71) LUT6(1) CARRY8(1) CARRY8(1) CARRY8(1) CARRY8(65) LUT3(1) CARRY8(65) LUT4(1) CARRY8(1) CARRY8(1) CARRY8(1) CARRY8(65) LUT3(1) CARRY8(65) LUT4(1) CARRY8(1) CARRY8(1) CARRY8(1) CARRY8(66) LUT3(1) CARRY8(66) LUT4(1) CARRY8(1) CARRY8(1) CARRY8(1) CARRY8(67) LUT3(1) CARRY8(67) LUT4(1) CARRY8(1) CARRY8(1) CARRY8(1) CARRY8(65) LUT3(1) CARRY8(65) LUT4(1) CARRY8(1) CARRY8(1) CARRY8(1) CARRY8(65) LUT3(1) CARRY8(65) LUT4(1) CARRY8(1) CARRY8(1) CARRY8(1) CARRY8(66) LUT3(1) CARRY8(67) LUT4(1) CARRY8(1) CARRY8(1) CARRY8(1) CARRY8(67) LUT3(1) CARRY8(58) LUT2(1) LUT6(26) FDSE","{bd_0_i/hls_inst/inst/k2_stats_U0/ap_enable_reg_pp0_iter2_reg/C --> bd_0_i/hls_inst/inst/k2_stats_U0/tmp_48_reg_3253_reg[19]/S}"
"ap_clk","-3.666","10.000","-0.011","0.035","13.548","6.438","7.110","58","19","14 (*)","28","-1.097","3.232","FDRE(71) LUT6(1) CARRY8(1) CARRY8(1) CARRY8(1) CARRY8(65) LUT3(1) CARRY8(65) LUT4(1) CARRY8(1) CARRY8(1) CARRY8(1) CARRY8(65) LUT3(1) CARRY8(65) LUT4(1) CARRY8(1) CARRY8(1) CARRY8(1) CARRY8(66) LUT3(1) CARRY8(66) LUT4(1) CARRY8(1) CARRY8(1) CARRY8(1) CARRY8(67) LUT3(1) CARRY8(67) LUT4(1) CARRY8(1) CARRY8(1) CARRY8(1) CARRY8(65) LUT3(1) CARRY8(65) LUT4(1) CARRY8(1) CARRY8(1) CARRY8(1) CARRY8(65) LUT3(1) CARRY8(65) LUT4(1) CARRY8(1) CARRY8(1) CARRY8(1) CARRY8(66) LUT3(1) CARRY8(67) LUT4(1) CARRY8(1) CARRY8(1) CARRY8(1) CARRY8(67) LUT3(1) CARRY8(58) LUT2(1) LUT6(26) FDSE","{bd_0_i/hls_inst/inst/k2_stats_U0/ap_enable_reg_pp0_iter2_reg/C --> bd_0_i/hls_inst/inst/k2_stats_U0/tmp_48_reg_3253_reg[20]/S}"
"ap_clk","-3.666","10.000","-0.011","0.035","13.548","6.438","7.110","58","19","14 (*)","28","-1.097","3.232","FDRE(71) LUT6(1) CARRY8(1) CARRY8(1) CARRY8(1) CARRY8(65) LUT3(1) CARRY8(65) LUT4(1) CARRY8(1) CARRY8(1) CARRY8(1) CARRY8(65) LUT3(1) CARRY8(65) LUT4(1) CARRY8(1) CARRY8(1) CARRY8(1) CARRY8(66) LUT3(1) CARRY8(66) LUT4(1) CARRY8(1) CARRY8(1) CARRY8(1) CARRY8(67) LUT3(1) CARRY8(67) LUT4(1) CARRY8(1) CARRY8(1) CARRY8(1) CARRY8(65) LUT3(1) CARRY8(65) LUT4(1) CARRY8(1) CARRY8(1) CARRY8(1) CARRY8(65) LUT3(1) CARRY8(65) LUT4(1) CARRY8(1) CARRY8(1) CARRY8(1) CARRY8(66) LUT3(1) CARRY8(67) LUT4(1) CARRY8(1) CARRY8(1) CARRY8(1) CARRY8(67) LUT3(1) CARRY8(58) LUT2(1) LUT6(26) FDSE","{bd_0_i/hls_inst/inst/k2_stats_U0/ap_enable_reg_pp0_iter2_reg/C --> bd_0_i/hls_inst/inst/k2_stats_U0/tmp_48_reg_3253_reg[21]/S}"
"ap_clk","-3.666","10.000","-0.011","0.035","13.548","6.438","7.110","58","19","14 (*)","28","-1.097","3.232","FDRE(71) LUT6(1) CARRY8(1) CARRY8(1) CARRY8(1) CARRY8(65) LUT3(1) CARRY8(65) LUT4(1) CARRY8(1) CARRY8(1) CARRY8(1) CARRY8(65) LUT3(1) CARRY8(65) LUT4(1) CARRY8(1) CARRY8(1) CARRY8(1) CARRY8(66) LUT3(1) CARRY8(66) LUT4(1) CARRY8(1) CARRY8(1) CARRY8(1) CARRY8(67) LUT3(1) CARRY8(67) LUT4(1) CARRY8(1) CARRY8(1) CARRY8(1) CARRY8(65) LUT3(1) CARRY8(65) LUT4(1) CARRY8(1) CARRY8(1) CARRY8(1) CARRY8(65) LUT3(1) CARRY8(65) LUT4(1) CARRY8(1) CARRY8(1) CARRY8(1) CARRY8(66) LUT3(1) CARRY8(67) LUT4(1) CARRY8(1) CARRY8(1) CARRY8(1) CARRY8(67) LUT3(1) CARRY8(58) LUT2(1) LUT6(26) FDSE","{bd_0_i/hls_inst/inst/k2_stats_U0/ap_enable_reg_pp0_iter2_reg/C --> bd_0_i/hls_inst/inst/k2_stats_U0/tmp_48_reg_3253_reg[22]/S}"
"ap_clk","-3.666","10.000","-0.011","0.035","13.548","6.438","7.110","58","19","14 (*)","28","-1.097","3.232","FDRE(71) LUT6(1) CARRY8(1) CARRY8(1) CARRY8(1) CARRY8(65) LUT3(1) CARRY8(65) LUT4(1) CARRY8(1) CARRY8(1) CARRY8(1) CARRY8(65) LUT3(1) CARRY8(65) LUT4(1) CARRY8(1) CARRY8(1) CARRY8(1) CARRY8(66) LUT3(1) CARRY8(66) LUT4(1) CARRY8(1) CARRY8(1) CARRY8(1) CARRY8(67) LUT3(1) CARRY8(67) LUT4(1) CARRY8(1) CARRY8(1) CARRY8(1) CARRY8(65) LUT3(1) CARRY8(65) LUT4(1) CARRY8(1) CARRY8(1) CARRY8(1) CARRY8(65) LUT3(1) CARRY8(65) LUT4(1) CARRY8(1) CARRY8(1) CARRY8(1) CARRY8(66) LUT3(1) CARRY8(67) LUT4(1) CARRY8(1) CARRY8(1) CARRY8(1) CARRY8(67) LUT3(1) CARRY8(58) LUT2(1) LUT6(26) FDSE","{bd_0_i/hls_inst/inst/k2_stats_U0/ap_enable_reg_pp0_iter2_reg/C --> bd_0_i/hls_inst/inst/k2_stats_U0/tmp_48_reg_3253_reg[23]/S}"
"ap_clk","-3.666","10.000","-0.011","0.035","13.548","6.438","7.110","58","19","14 (*)","28","-1.097","3.232","FDRE(71) LUT6(1) CARRY8(1) CARRY8(1) CARRY8(1) CARRY8(65) LUT3(1) CARRY8(65) LUT4(1) CARRY8(1) CARRY8(1) CARRY8(1) CARRY8(65) LUT3(1) CARRY8(65) LUT4(1) CARRY8(1) CARRY8(1) CARRY8(1) CARRY8(66) LUT3(1) CARRY8(66) LUT4(1) CARRY8(1) CARRY8(1) CARRY8(1) CARRY8(67) LUT3(1) CARRY8(67) LUT4(1) CARRY8(1) CARRY8(1) CARRY8(1) CARRY8(65) LUT3(1) CARRY8(65) LUT4(1) CARRY8(1) CARRY8(1) CARRY8(1) CARRY8(65) LUT3(1) CARRY8(65) LUT4(1) CARRY8(1) CARRY8(1) CARRY8(1) CARRY8(66) LUT3(1) CARRY8(67) LUT4(1) CARRY8(1) CARRY8(1) CARRY8(1) CARRY8(67) LUT3(1) CARRY8(58) LUT2(1) LUT6(26) FDSE","{bd_0_i/hls_inst/inst/k2_stats_U0/ap_enable_reg_pp0_iter2_reg/C --> bd_0_i/hls_inst/inst/k2_stats_U0/tmp_48_reg_3253_reg[5]/S}"
"ap_clk","-3.666","10.000","-0.011","0.035","13.548","6.438","7.110","58","19","14 (*)","28","-1.097","3.232","FDRE(71) LUT6(1) CARRY8(1) CARRY8(1) CARRY8(1) CARRY8(65) LUT3(1) CARRY8(65) LUT4(1) CARRY8(1) CARRY8(1) CARRY8(1) CARRY8(65) LUT3(1) CARRY8(65) LUT4(1) CARRY8(1) CARRY8(1) CARRY8(1) CARRY8(66) LUT3(1) CARRY8(66) LUT4(1) CARRY8(1) CARRY8(1) CARRY8(1) CARRY8(67) LUT3(1) CARRY8(67) LUT4(1) CARRY8(1) CARRY8(1) CARRY8(1) CARRY8(65) LUT3(1) CARRY8(65) LUT4(1) CARRY8(1) CARRY8(1) CARRY8(1) CARRY8(65) LUT3(1) CARRY8(65) LUT4(1) CARRY8(1) CARRY8(1) CARRY8(1) CARRY8(66) LUT3(1) CARRY8(67) LUT4(1) CARRY8(1) CARRY8(1) CARRY8(1) CARRY8(67) LUT3(1) CARRY8(58) LUT2(1) LUT6(26) FDSE","{bd_0_i/hls_inst/inst/k2_stats_U0/ap_enable_reg_pp0_iter2_reg/C --> bd_0_i/hls_inst/inst/k2_stats_U0/tmp_48_reg_3253_reg[6]/S}"
"ap_clk","-3.666","10.000","-0.011","0.035","13.548","6.438","7.110","58","19","14 (*)","28","-1.097","3.232","FDRE(71) LUT6(1) CARRY8(1) CARRY8(1) CARRY8(1) CARRY8(65) LUT3(1) CARRY8(65) LUT4(1) CARRY8(1) CARRY8(1) CARRY8(1) CARRY8(65) LUT3(1) CARRY8(65) LUT4(1) CARRY8(1) CARRY8(1) CARRY8(1) CARRY8(66) LUT3(1) CARRY8(66) LUT4(1) CARRY8(1) CARRY8(1) CARRY8(1) CARRY8(67) LUT3(1) CARRY8(67) LUT4(1) CARRY8(1) CARRY8(1) CARRY8(1) CARRY8(65) LUT3(1) CARRY8(65) LUT4(1) CARRY8(1) CARRY8(1) CARRY8(1) CARRY8(65) LUT3(1) CARRY8(65) LUT4(1) CARRY8(1) CARRY8(1) CARRY8(1) CARRY8(66) LUT3(1) CARRY8(67) LUT4(1) CARRY8(1) CARRY8(1) CARRY8(1) CARRY8(67) LUT3(1) CARRY8(58) LUT2(1) LUT6(26) FDSE","{bd_0_i/hls_inst/inst/k2_stats_U0/ap_enable_reg_pp0_iter2_reg/C --> bd_0_i/hls_inst/inst/k2_stats_U0/tmp_48_reg_3253_reg[7]/S}"
"ap_clk","-3.666","10.000","-0.011","0.035","13.548","6.438","7.110","58","19","14 (*)","28","-1.097","3.232","FDRE(71) LUT6(1) CARRY8(1) CARRY8(1) CARRY8(1) CARRY8(65) LUT3(1) CARRY8(65) LUT4(1) CARRY8(1) CARRY8(1) CARRY8(1) CARRY8(65) LUT3(1) CARRY8(65) LUT4(1) CARRY8(1) CARRY8(1) CARRY8(1) CARRY8(66) LUT3(1) CARRY8(66) LUT4(1) CARRY8(1) CARRY8(1) CARRY8(1) CARRY8(67) LUT3(1) CARRY8(67) LUT4(1) CARRY8(1) CARRY8(1) CARRY8(1) CARRY8(65) LUT3(1) CARRY8(65) LUT4(1) CARRY8(1) CARRY8(1) CARRY8(1) CARRY8(65) LUT3(1) CARRY8(65) LUT4(1) CARRY8(1) CARRY8(1) CARRY8(1) CARRY8(66) LUT3(1) CARRY8(67) LUT4(1) CARRY8(1) CARRY8(1) CARRY8(1) CARRY8(67) LUT3(1) CARRY8(58) LUT2(1) LUT6(26) FDSE","{bd_0_i/hls_inst/inst/k2_stats_U0/ap_enable_reg_pp0_iter2_reg/C --> bd_0_i/hls_inst/inst/k2_stats_U0/tmp_48_reg_3253_reg[8]/S}"
"ap_clk","-3.666","10.000","-0.011","0.035","13.548","6.438","7.110","58","19","14 (*)","28","-1.097","3.232","FDRE(71) LUT6(1) CARRY8(1) CARRY8(1) CARRY8(1) CARRY8(65) LUT3(1) CARRY8(65) LUT4(1) CARRY8(1) CARRY8(1) CARRY8(1) CARRY8(65) LUT3(1) CARRY8(65) LUT4(1) CARRY8(1) CARRY8(1) CARRY8(1) CARRY8(66) LUT3(1) CARRY8(66) LUT4(1) CARRY8(1) CARRY8(1) CARRY8(1) CARRY8(67) LUT3(1) CARRY8(67) LUT4(1) CARRY8(1) CARRY8(1) CARRY8(1) CARRY8(65) LUT3(1) CARRY8(65) LUT4(1) CARRY8(1) CARRY8(1) CARRY8(1) CARRY8(65) LUT3(1) CARRY8(65) LUT4(1) CARRY8(1) CARRY8(1) CARRY8(1) CARRY8(66) LUT3(1) CARRY8(67) LUT4(1) CARRY8(1) CARRY8(1) CARRY8(1) CARRY8(67) LUT3(1) CARRY8(58) LUT2(1) LUT6(26) FDSE","{bd_0_i/hls_inst/inst/k2_stats_U0/ap_enable_reg_pp0_iter2_reg/C --> bd_0_i/hls_inst/inst/k2_stats_U0/tmp_48_reg_3253_reg[9]/S}"
"ap_clk","-3.656","10.000","-0.011","0.035","13.637","6.478","7.159","59","19","14 (*)","28","-1.038","3.331","FDRE(71) LUT6(1) CARRY8(1) CARRY8(1) CARRY8(1) CARRY8(65) LUT3(1) CARRY8(65) LUT4(1) CARRY8(1) CARRY8(1) CARRY8(1) CARRY8(65) LUT3(1) CARRY8(65) LUT4(1) CARRY8(1) CARRY8(1) CARRY8(1) CARRY8(66) LUT3(1) CARRY8(66) LUT4(1) CARRY8(1) CARRY8(1) CARRY8(1) CARRY8(67) LUT3(1) CARRY8(67) LUT4(1) CARRY8(1) CARRY8(1) CARRY8(1) CARRY8(65) LUT3(1) CARRY8(65) LUT4(1) CARRY8(1) CARRY8(1) CARRY8(1) CARRY8(65) LUT3(1) CARRY8(65) LUT4(1) CARRY8(1) CARRY8(1) CARRY8(1) CARRY8(66) LUT3(1) CARRY8(67) LUT4(1) CARRY8(1) CARRY8(1) CARRY8(1) CARRY8(67) LUT3(1) CARRY8(58) LUT4(2) LUT6(18) LUT6(1) FDSE","{bd_0_i/hls_inst/inst/k2_stats_U0/ap_enable_reg_pp0_iter2_reg/C --> bd_0_i/hls_inst/inst/k2_stats_U0/sum_abs_reg_3238_reg[0]/D}"
"ap_clk","-3.656","10.000","-0.011","0.035","13.637","6.478","7.159","59","19","14 (*)","28","-1.038","3.331","FDRE(71) LUT6(1) CARRY8(1) CARRY8(1) CARRY8(1) CARRY8(65) LUT3(1) CARRY8(65) LUT4(1) CARRY8(1) CARRY8(1) CARRY8(1) CARRY8(65) LUT3(1) CARRY8(65) LUT4(1) CARRY8(1) CARRY8(1) CARRY8(1) CARRY8(66) LUT3(1) CARRY8(66) LUT4(1) CARRY8(1) CARRY8(1) CARRY8(1) CARRY8(67) LUT3(1) CARRY8(67) LUT4(1) CARRY8(1) CARRY8(1) CARRY8(1) CARRY8(65) LUT3(1) CARRY8(65) LUT4(1) CARRY8(1) CARRY8(1) CARRY8(1) CARRY8(65) LUT3(1) CARRY8(65) LUT4(1) CARRY8(1) CARRY8(1) CARRY8(1) CARRY8(66) LUT3(1) CARRY8(67) LUT4(1) CARRY8(1) CARRY8(1) CARRY8(1) CARRY8(67) LUT3(1) CARRY8(58) LUT4(2) LUT6(18) LUT6(1) FDRE","{bd_0_i/hls_inst/inst/k2_stats_U0/ap_enable_reg_pp0_iter2_reg/C --> bd_0_i/hls_inst/inst/k2_stats_U0/sum_abs_reg_3238_reg[1]_inv/D}"
"ap_clk","-3.656","10.000","-0.011","0.035","13.637","6.478","7.159","59","19","14 (*)","28","-1.038","3.331","FDRE(71) LUT6(1) CARRY8(1) CARRY8(1) CARRY8(1) CARRY8(65) LUT3(1) CARRY8(65) LUT4(1) CARRY8(1) CARRY8(1) CARRY8(1) CARRY8(65) LUT3(1) CARRY8(65) LUT4(1) CARRY8(1) CARRY8(1) CARRY8(1) CARRY8(66) LUT3(1) CARRY8(66) LUT4(1) CARRY8(1) CARRY8(1) CARRY8(1) CARRY8(67) LUT3(1) CARRY8(67) LUT4(1) CARRY8(1) CARRY8(1) CARRY8(1) CARRY8(65) LUT3(1) CARRY8(65) LUT4(1) CARRY8(1) CARRY8(1) CARRY8(1) CARRY8(65) LUT3(1) CARRY8(65) LUT4(1) CARRY8(1) CARRY8(1) CARRY8(1) CARRY8(66) LUT3(1) CARRY8(67) LUT4(1) CARRY8(1) CARRY8(1) CARRY8(1) CARRY8(67) LUT3(1) CARRY8(58) LUT4(2) LUT6(18) LUT6(1) FDRE","{bd_0_i/hls_inst/inst/k2_stats_U0/ap_enable_reg_pp0_iter2_reg/C --> bd_0_i/hls_inst/inst/k2_stats_U0/sum_abs_reg_3238_reg[2]_inv/D}"
"ap_clk","-3.656","10.000","-0.011","0.035","13.637","6.478","7.159","59","19","14 (*)","28","-1.038","3.331","FDRE(71) LUT6(1) CARRY8(1) CARRY8(1) CARRY8(1) CARRY8(65) LUT3(1) CARRY8(65) LUT4(1) CARRY8(1) CARRY8(1) CARRY8(1) CARRY8(65) LUT3(1) CARRY8(65) LUT4(1) CARRY8(1) CARRY8(1) CARRY8(1) CARRY8(66) LUT3(1) CARRY8(66) LUT4(1) CARRY8(1) CARRY8(1) CARRY8(1) CARRY8(67) LUT3(1) CARRY8(67) LUT4(1) CARRY8(1) CARRY8(1) CARRY8(1) CARRY8(65) LUT3(1) CARRY8(65) LUT4(1) CARRY8(1) CARRY8(1) CARRY8(1) CARRY8(65) LUT3(1) CARRY8(65) LUT4(1) CARRY8(1) CARRY8(1) CARRY8(1) CARRY8(66) LUT3(1) CARRY8(67) LUT4(1) CARRY8(1) CARRY8(1) CARRY8(1) CARRY8(67) LUT3(1) CARRY8(58) LUT4(2) LUT6(18) LUT6(1) FDRE","{bd_0_i/hls_inst/inst/k2_stats_U0/ap_enable_reg_pp0_iter2_reg/C --> bd_0_i/hls_inst/inst/k2_stats_U0/sum_abs_reg_3238_reg[3]_inv/D}"
"ap_clk","-3.656","10.000","-0.011","0.035","13.637","6.478","7.159","59","19","14 (*)","28","-1.038","3.331","FDRE(71) LUT6(1) CARRY8(1) CARRY8(1) CARRY8(1) CARRY8(65) LUT3(1) CARRY8(65) LUT4(1) CARRY8(1) CARRY8(1) CARRY8(1) CARRY8(65) LUT3(1) CARRY8(65) LUT4(1) CARRY8(1) CARRY8(1) CARRY8(1) CARRY8(66) LUT3(1) CARRY8(66) LUT4(1) CARRY8(1) CARRY8(1) CARRY8(1) CARRY8(67) LUT3(1) CARRY8(67) LUT4(1) CARRY8(1) CARRY8(1) CARRY8(1) CARRY8(65) LUT3(1) CARRY8(65) LUT4(1) CARRY8(1) CARRY8(1) CARRY8(1) CARRY8(65) LUT3(1) CARRY8(65) LUT4(1) CARRY8(1) CARRY8(1) CARRY8(1) CARRY8(66) LUT3(1) CARRY8(67) LUT4(1) CARRY8(1) CARRY8(1) CARRY8(1) CARRY8(67) LUT3(1) CARRY8(58) LUT4(2) LUT6(18) LUT6(1) FDRE","{bd_0_i/hls_inst/inst/k2_stats_U0/ap_enable_reg_pp0_iter2_reg/C --> bd_0_i/hls_inst/inst/k2_stats_U0/sum_abs_reg_3238_reg[4]_inv/D}"
"ap_clk","-3.656","10.000","-0.011","0.035","13.637","6.478","7.159","59","19","14 (*)","28","-1.038","3.331","FDRE(71) LUT6(1) CARRY8(1) CARRY8(1) CARRY8(1) CARRY8(65) LUT3(1) CARRY8(65) LUT4(1) CARRY8(1) CARRY8(1) CARRY8(1) CARRY8(65) LUT3(1) CARRY8(65) LUT4(1) CARRY8(1) CARRY8(1) CARRY8(1) CARRY8(66) LUT3(1) CARRY8(66) LUT4(1) CARRY8(1) CARRY8(1) CARRY8(1) CARRY8(67) LUT3(1) CARRY8(67) LUT4(1) CARRY8(1) CARRY8(1) CARRY8(1) CARRY8(65) LUT3(1) CARRY8(65) LUT4(1) CARRY8(1) CARRY8(1) CARRY8(1) CARRY8(65) LUT3(1) CARRY8(65) LUT4(1) CARRY8(1) CARRY8(1) CARRY8(1) CARRY8(66) LUT3(1) CARRY8(67) LUT4(1) CARRY8(1) CARRY8(1) CARRY8(1) CARRY8(67) LUT3(1) CARRY8(58) LUT4(2) LUT6(18) LUT6(1) FDRE","{bd_0_i/hls_inst/inst/k2_stats_U0/ap_enable_reg_pp0_iter2_reg/C --> bd_0_i/hls_inst/inst/k2_stats_U0/sum_abs_reg_3238_reg[5]_inv/D}"
"ap_clk","-3.656","10.000","-0.011","0.035","13.637","6.478","7.159","59","19","14 (*)","28","-1.038","3.331","FDRE(71) LUT6(1) CARRY8(1) CARRY8(1) CARRY8(1) CARRY8(65) LUT3(1) CARRY8(65) LUT4(1) CARRY8(1) CARRY8(1) CARRY8(1) CARRY8(65) LUT3(1) CARRY8(65) LUT4(1) CARRY8(1) CARRY8(1) CARRY8(1) CARRY8(66) LUT3(1) CARRY8(66) LUT4(1) CARRY8(1) CARRY8(1) CARRY8(1) CARRY8(67) LUT3(1) CARRY8(67) LUT4(1) CARRY8(1) CARRY8(1) CARRY8(1) CARRY8(65) LUT3(1) CARRY8(65) LUT4(1) CARRY8(1) CARRY8(1) CARRY8(1) CARRY8(65) LUT3(1) CARRY8(65) LUT4(1) CARRY8(1) CARRY8(1) CARRY8(1) CARRY8(66) LUT3(1) CARRY8(67) LUT4(1) CARRY8(1) CARRY8(1) CARRY8(1) CARRY8(67) LUT3(1) CARRY8(58) LUT4(2) LUT6(18) LUT6(1) FDRE","{bd_0_i/hls_inst/inst/k2_stats_U0/ap_enable_reg_pp0_iter2_reg/C --> bd_0_i/hls_inst/inst/k2_stats_U0/sum_abs_reg_3238_reg[6]_inv/D}"
